state,district,month,total_demographic,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Karnataka,Ramanagar,2025-11-01,2885,2025,11,2186.0,-760.0,-1030.0,2602.6666666666665,-760.0
Karnataka,Ramanagar,2025-12-01,4323,2025,12,2885.0,699.0,1459.0,2672.3333333333335,699.0
Tamil Nadu,Ramanathapuram,2025-12-01,6995,2025,12,6201.0,2841.0,4685.0,4921.666666666667,2841.0
Jammu and Kashmir,Ramban,2025-11-01,905,2025,11,506.0,-98.0,-77.0,578.3333333333334,-98.0
Jammu and Kashmir,Ramban,2025-12-01,1730,2025,12,905.0,399.0,497.0,671.6666666666666,399.0
Uttar Pradesh,Rampur,2025-09-01,12532,2025,9,14254.0,800.0,-5905.0,11485.666666666666,800.0
Uttar Pradesh,Rampur,2025-10-01,7529,2025,10,12532.0,-1722.0,-2522.0,13413.333333333334,-1722.0
Uttar Pradesh,Rampur,2025-11-01,18342,2025,11,7529.0,-5003.0,-3281.0,11438.333333333334,-5003.0
Uttar Pradesh,Rampur,2025-12-01,19819,2025,12,18342.0,10813.0,15816.0,12801.0,10813.0
Jharkhand,Ranchi,2025-10-01,5881,2025,10,11770.0,9997.0,11287.0,5535.333333333333,9997.0
Jharkhand,Ranchi,2025-11-01,11869,2025,11,5881.0,-5889.0,-15886.0,6474.666666666667,-5889.0
Jharkhand,Ranchi,2025-12-01,14350,2025,12,11869.0,5988.0,11877.0,9840.0,5988.0
Andhra Pradesh,Rangareddi,2025-12-01,4380,2025,12,4474.0,1953.0,2250.0,3271.0,1953.0
Tamil Nadu,Ranipet,2025-12-01,353,2025,12,304.0,162.0,222.0,216.0,162.0
Madhya Pradesh,Ratlam,2025-07-01,9105,2025,7,6053.0,687.0,-1879.0,4739.666666666667,687.0
Madhya Pradesh,Ratlam,2025-09-01,4955,2025,9,9105.0,3052.0,2365.0,6841.333333333333,3052.0
Madhya Pradesh,Ratlam,2025-10-01,2757,2025,10,4955.0,-4150.0,-7202.0,6704.333333333333,-4150.0
Madhya Pradesh,Ratlam,2025-11-01,5502,2025,11,2757.0,-2198.0,1952.0,5605.666666666667,-2198.0
Madhya Pradesh,Ratlam,2025-12-01,5576,2025,12,5502.0,2745.0,4943.0,4404.666666666667,2745.0
Maharashtra,Ratnagiri,2025-11-01,18155,2025,11,5920.0,1197.0,-3352.0,3605.6666666666665,1197.0
Maharashtra,Ratnagiri,2025-12-01,8547,2025,12,18155.0,12235.0,11038.0,9599.333333333334,12235.0
Odisha,Rayagada,2025-12-01,4203,2025,12,4505.0,1232.0,3008.0,4275.666666666667,1232.0
Jammu and Kashmir,Reasi,2025-12-01,1555,2025,12,1024.0,445.0,462.0,733.0,445.0
Madhya Pradesh,Rewa,2025-07-01,1516,2025,7,1505.0,-2778.0,-6306.0,2181.0,-2778.0
Madhya Pradesh,Rewa,2025-09-01,11611,2025,9,1516.0,11.0,2789.0,2434.6666666666665,11.0
Madhya Pradesh,Rewa,2025-10-01,7190,2025,10,11611.0,10095.0,10084.0,4877.333333333333,10095.0
Madhya Pradesh,Rewa,2025-11-01,9750,2025,11,7190.0,-4421.0,-14516.0,6772.333333333333,-4421.0
Madhya Pradesh,Rewa,2025-12-01,10413,2025,12,9750.0,2560.0,6981.0,9517.0,2560.0
Haryana,Rewari,2025-07-01,414,2025,7,2493.0,-497.0,-90.0,2960.0,-497.0
Haryana,Rewari,2025-09-01,3212,2025,9,414.0,-2079.0,-1582.0,1965.6666666666667,-2079.0
Haryana,Rewari,2025-10-01,2920,2025,10,3212.0,2798.0,4877.0,2039.6666666666667,2798.0
Haryana,Rewari,2025-11-01,3786,2025,11,2920.0,-292.0,-3090.0,2182.0,-292.0
Haryana,Rewari,2025-12-01,5063,2025,12,3786.0,866.0,1158.0,3306.0,866.0
Meghalaya,Ri Bhoi,2025-12-01,634,2025,12,667.0,-111.0,689.0,1007.6666666666666,-111.0
Haryana,Rohtak,2025-07-01,781,2025,7,2102.0,-482.0,-5.0,2582.3333333333335,-482.0
Haryana,Rohtak,2025-09-01,2036,2025,9,781.0,-1321.0,-839.0,1822.3333333333333,-1321.0
Haryana,Rohtak,2025-10-01,1351,2025,10,2036.0,1255.0,2576.0,1639.6666666666667,1255.0
Haryana,Rohtak,2025-11-01,2483,2025,11,1351.0,-685.0,-1940.0,1389.3333333333333,-685.0
Haryana,Rohtak,2025-12-01,3860,2025,12,2483.0,1132.0,1817.0,1956.6666666666667,1132.0
Bihar,Rohtas,2025-12-01,19524,2025,12,18100.0,5605.0,16504.0,17996.333333333332,5605.0
Uttarakhand,Rudraprayag,2025-12-01,1404,2025,12,895.0,455.0,836.0,718.6666666666666,455.0
Punjab,Rupnagar,2025-10-01,1159,2025,10,3.0,-1714.0,-2381.0,923.3333333333334,-1714.0
Chandigarh,Rupnagar,2025-11-01,5,2025,11,1159.0,1156.0,2870.0,959.6666666666666,1156.0
Punjab,Rupnagar,2025-11-01,2018,2025,11,5.0,-1154.0,-2310.0,389.0,-1154.0
Chandigarh,Rupnagar,2025-12-01,3,2025,12,2018.0,2013.0,3167.0,1060.6666666666667,2013.0
Punjab,Rupnagar,2025-12-01,1837,2025,12,3.0,-2015.0,-4028.0,675.3333333333334,-2015.0
Punjab,SAS Nagar (Mohali),2025-07-01,4642,2025,7,3340.0,-311.0,-1465.0,3162.6666666666665,-311.0
Punjab,SAS Nagar (Mohali),2025-09-01,5268,2025,9,4642.0,1302.0,1613.0,3877.6666666666665,1302.0
Punjab,SAS Nagar (Mohali),2025-10-01,3736,2025,10,5268.0,626.0,-676.0,4416.666666666667,626.0
Punjab,SAS Nagar (Mohali),2025-11-01,6746,2025,11,3736.0,-1532.0,-2158.0,4548.666666666667,-1532.0
Punjab,SAS Nagar (Mohali),2025-12-01,7262,2025,12,6746.0,3010.0,4542.0,5250.0,3010.0
Gujarat,Sabarkantha,2025-12-01,8762,2025,12,5810.0,3182.0,7692.0,5192.0,3182.0
Madhya Pradesh,Sagar,2025-07-01,7568,2025,7,3190.0,-2408.0,-5117.0,3892.3333333333335,-2408.0
Madhya Pradesh,Sagar,2025-09-01,8527,2025,9,7568.0,4378.0,6786.0,5452.0,4378.0
Madhya Pradesh,Sagar,2025-10-01,4087,2025,10,8527.0,959.0,-3419.0,6428.333333333333,959.0
Madhya Pradesh,Sagar,2025-11-01,7920,2025,11,4087.0,-4440.0,-5399.0,6727.333333333333,-4440.0
Madhya Pradesh,Sagar,2025-12-01,9719,2025,12,7920.0,3833.0,8273.0,6844.666666666667,3833.0
Uttar Pradesh,Saharanpur,2025-07-01,11401,2025,7,2514.0,-5226.0,-5673.0,5849.0,-5226.0
Uttar Pradesh,Saharanpur,2025-09-01,16291,2025,9,11401.0,8887.0,14113.0,7218.333333333333,8887.0
Uttar Pradesh,Saharanpur,2025-10-01,9802,2025,10,16291.0,4890.0,-3997.0,10068.666666666666,4890.0
Uttar Pradesh,Saharanpur,2025-11-01,20113,2025,11,9802.0,-6489.0,-11379.0,12498.0,-6489.0
Uttar Pradesh,Saharanpur,2025-12-01,26649,2025,12,20113.0,10311.0,16800.0,15402.0,10311.0
Bihar,Saharsa,2025-12-01,10486,2025,12,9797.0,2391.0,13770.0,11996.0,2391.0
Jharkhand,Sahebganj,2025-12-01,8127,2025,12,9955.0,3961.0,9772.0,9251.333333333334,3961.0
Mizoram,Saiha,2025-12-01,127,2025,12,193.0,-75.0,-78.0,242.0,-75.0
Chhattisgarh,Sakti,2025-12-01,2427,2025,12,2485.0,1723.0,2149.0,1478.3333333333333,1723.0
Tamil Nadu,Salem,2025-12-01,19932,2025,12,16699.0,7461.0,12811.0,13508.333333333334,7461.0
Bihar,Samastipur,2025-12-01,34066,2025,12,28642.0,12340.0,35548.0,28151.333333333332,12340.0
Jammu and Kashmir,Samba,2025-09-01,485,2025,9,271.0,66.0,171.0,262.0,66.0
Jammu and Kashmir,Samba,2025-10-01,302,2025,10,485.0,214.0,148.0,320.3333333333333,214.0
Jammu and Kashmir,Samba,2025-11-01,517,2025,11,302.0,-183.0,-397.0,352.6666666666667,-183.0
Jammu and Kashmir,Samba,2025-12-01,832,2025,12,517.0,215.0,398.0,434.6666666666667,215.0
Odisha,Sambalpur,2025-12-01,4649,2025,12,4285.0,1303.0,2748.0,3898.0,1303.0
Uttar Pradesh,Sambhal,2025-12-01,19430,2025,12,13018.0,6180.0,13294.0,11269.333333333334,6180.0
Telangana,Sangareddy,2025-09-01,5283,2025,9,3975.0,1126.0,-1027.0,2506.6666666666665,1126.0
Telangana,Sangareddy,2025-10-01,4246,2025,10,5283.0,1308.0,182.0,4035.6666666666665,1308.0
Telangana,Sangareddy,2025-11-01,5182,2025,11,4246.0,-1037.0,-2345.0,4501.333333333333,-1037.0
Telangana,Sangareddy,2025-12-01,5698,2025,12,5182.0,936.0,1973.0,4903.666666666667,936.0
Maharashtra,Sangli,2025-11-01,32099,2025,11,7727.0,2199.0,-2161.0,4807.666666666667,2199.0
Maharashtra,Sangli,2025-12-01,15682,2025,12,32099.0,24372.0,22173.0,15118.0,24372.0
Punjab,Sangrur,2025-12-01,4082,2025,12,4412.0,887.0,1953.0,4176.0,887.0
Uttar Pradesh,Sant Kabir Nagar,2025-12-01,12948,2025,12,10204.0,5251.0,11443.0,8767.333333333334,5251.0
Uttar Pradesh,Sant Ravidas Nagar,2025-12-01,9191,2025,12,6916.0,2660.0,6879.0,6549.0,2660.0
Bihar,Saran,2025-12-01,26939,2025,12,23613.0,7782.0,20787.0,22760.0,7782.0
Maharashtra,Satara,2025-12-01,15949,2025,12,33571.0,23173.0,19308.0,16834.0,23173.0
Madhya Pradesh,Satna,2025-07-01,5888,2025,7,4047.0,593.0,2474.0,4278.666666666667,593.0
Madhya Pradesh,Satna,2025-09-01,11179,2025,9,5888.0,1841.0,1248.0,4463.0,1841.0
Madhya Pradesh,Satna,2025-10-01,5120,2025,10,11179.0,5291.0,3450.0,7038.0,5291.0
Madhya Pradesh,Satna,2025-11-01,7208,2025,11,5120.0,-6059.0,-11350.0,7395.666666666667,-6059.0
Madhya Pradesh,Satna,2025-12-01,8725,2025,12,7208.0,2088.0,8147.0,7835.666666666667,2088.0
Rajasthan,Sawai Madhopur,2025-09-01,4379,2025,9,1193.0,-52.0,-1158.0,859.0,-52.0
Rajasthan,Sawai Madhopur,2025-10-01,2159,2025,10,4379.0,3186.0,3238.0,2272.3333333333335,3186.0
Rajasthan,Sawai Madhopur,2025-11-01,5255,2025,11,2159.0,-2220.0,-5406.0,2577.0,-2220.0
Rajasthan,Sawai Madhopur,2025-12-01,6435,2025,12,5255.0,3096.0,5316.0,3931.0,3096.0
Madhya Pradesh,Sehore,2025-07-01,1829,2025,7,2484.0,1574.0,2397.0,1709.0,1574.0
Madhya Pradesh,Sehore,2025-09-01,2185,2025,9,1829.0,-655.0,-2229.0,1741.0,-655.0
Madhya Pradesh,Sehore,2025-10-01,1401,2025,10,2185.0,356.0,1011.0,2166.0,356.0
Madhya Pradesh,Sehore,2025-11-01,2557,2025,11,1401.0,-784.0,-1140.0,1805.0,-784.0
Madhya Pradesh,Sehore,2025-12-01,3827,2025,12,2557.0,1156.0,1940.0,2047.6666666666667,1156.0
Manipur,Senapati,2025-12-01,2850,2025,12,8659.0,5173.0,3251.0,4569.666666666667,5173.0
Madhya Pradesh,Seoni,2025-07-01,6031,2025,7,2701.0,729.0,2530.0,2815.3333333333335,729.0
Madhya Pradesh,Seoni,2025-09-01,6523,2025,9,6031.0,3330.0,2601.0,3568.0,3330.0
Madhya Pradesh,Seoni,2025-10-01,2579,2025,10,6523.0,492.0,-2838.0,5085.0,492.0
Madhya Pradesh,Seoni,2025-11-01,5079,2025,11,2579.0,-3944.0,-4436.0,5044.333333333333,-3944.0
Madhya Pradesh,Seoni,2025-12-01,6668,2025,12,5079.0,2500.0,6444.0,4727.0,2500.0
Tripura,Sepahijala,2025-12-01,3864,2025,12,1858.0,576.0,831.0,1559.0,576.0
Jharkhand,Seraikela-Kharsawan,2025-12-01,5679,2025,12,5966.0,2939.0,5270.0,4783.666666666667,2939.0
Mizoram,Serchhip,2025-11-01,194,2025,11,108.0,-116.0,-26.0,215.33333333333334,-116.0
Mizoram,Serchhip,2025-12-01,101,2025,12,194.0,86.0,202.0,175.33333333333334,86.0
Delhi,Shahdara,2025-09-01,1362,2025,9,5262.0,3433.0,5298.0,3595.0,3433.0
Delhi,Shahdara,2025-10-01,757,2025,10,1362.0,-3900.0,-7333.0,2817.6666666666665,-3900.0
Delhi,Shahdara,2025-11-01,1808,2025,11,757.0,-605.0,3295.0,2460.3333333333335,-605.0
Delhi,Shahdara,2025-12-01,2596,2025,12,1808.0,1051.0,1656.0,1309.0,1051.0
Madhya Pradesh,Shahdol,2025-07-01,2833,2025,7,4452.0,199.0,-3369.0,3130.0,199.0
Madhya Pradesh,Shahdol,2025-09-01,5039,2025,9,2833.0,-1619.0,-1818.0,3846.0,-1619.0
Madhya Pradesh,Shahdol,2025-10-01,2569,2025,10,5039.0,2206.0,3825.0,4108.0,2206.0
Madhya Pradesh,Shahdol,2025-11-01,3608,2025,11,2569.0,-2470.0,-4676.0,3480.3333333333335,-2470.0
Madhya Pradesh,Shahdol,2025-12-01,5741,2025,12,3608.0,1039.0,3509.0,3738.6666666666665,1039.0
Punjab,Shaheed Bhagat Singh Nagar,2025-12-01,1296,2025,12,1169.0,464.0,719.0,944.6666666666666,464.0
Uttar Pradesh,Shahjahanpur,2025-10-01,10334,2025,10,20419.0,7980.0,5893.0,14403.333333333334,7980.0
Uttar Pradesh,Shahjahanpur,2025-11-01,18123,2025,11,10334.0,-10085.0,-18065.0,14397.333333333334,-10085.0
Uttar Pradesh,Shahjahanpur,2025-12-01,22764,2025,12,18123.0,7789.0,17874.0,16292.0,7789.0
Madhya Pradesh,Shajapur,2025-09-01,3346,2025,9,596.0,-1169.0,-1291.0,1334.6666666666667,-1169.0
Madhya Pradesh,Shajapur,2025-10-01,1961,2025,10,3346.0,2750.0,3919.0,1902.3333333333333,2750.0
Madhya Pradesh,Shajapur,2025-11-01,3833,2025,11,1961.0,-1385.0,-4135.0,1967.6666666666667,-1385.0
Madhya Pradesh,Shajapur,2025-12-01,4878,2025,12,3833.0,1872.0,3257.0,3046.6666666666665,1872.0
Uttar Pradesh,Shamli,2025-09-01,6721,2025,9,3228.0,233.0,180.0,3055.0,233.0
Uttar Pradesh,Shamli,2025-10-01,4352,2025,10,6721.0,3493.0,3260.0,4314.666666666667,3493.0
Uttar Pradesh,Shamli,2025-11-01,10980,2025,11,4352.0,-2369.0,-5862.0,4767.0,-2369.0
Uttar Pradesh,Shamli,2025-12-01,11305,2025,12,10980.0,6628.0,8997.0,7351.0,6628.0
Bihar,Sheikhpura,2025-12-01,3850,2025,12,4076.0,1699.0,6735.0,4622.0,1699.0
Bihar,Sheohar,2025-12-01,4341,2025,12,4127.0,1292.0,5361.0,4622.0,1292.0
Madhya Pradesh,Sheopur,2025-09-01,3687,2025,9,3131.0,-350.0,-2157.0,2762.0,-350.0
Madhya Pradesh,Sheopur,2025-10-01,1517,2025,10,3687.0,556.0,906.0,3433.0,556.0
Madhya Pradesh,Sheopur,2025-11-01,2821,2025,11,1517.0,-2170.0,-2726.0,2778.3333333333335,-2170.0
Madhya Pradesh,Sheopur,2025-12-01,4046,2025,12,2821.0,1304.0,3474.0,2675.0,1304.0
Himachal Pradesh,Shimla,2025-12-01,2973,2025,12,2227.0,926.0,2927.0,2276.6666666666665,926.0
Karnataka,Shimoga,2025-12-01,3046,2025,12,2569.0,851.0,1856.0,2336.6666666666665,851.0
Karnataka,Shivamogga,2025-09-01,2543,2025,9,913.0,113.0,15.0,805.0,113.0
Karnataka,Shivamogga,2025-10-01,1742,2025,10,2543.0,1630.0,1517.0,1418.6666666666667,1630.0
Karnataka,Shivamogga,2025-11-01,2587,2025,11,1742.0,-801.0,-2431.0,1732.6666666666667,-801.0
Karnataka,Shivamogga,2025-12-01,3343,2025,12,2587.0,845.0,1646.0,2290.6666666666665,845.0
Madhya Pradesh,Shivpuri,2025-11-01,6908,2025,11,3353.0,-4274.0,-6003.0,5626.0,-4274.0
Madhya Pradesh,Shivpuri,2025-12-01,9699,2025,12,6908.0,3555.0,7829.0,5962.666666666667,3555.0
Uttar Pradesh,Shrawasti,2025-12-01,11637,2025,12,6550.0,2459.0,6634.0,6302.333333333333,2459.0
Jammu and Kashmir,Shupiyan,2025-11-01,538,2025,11,393.0,-165.0,486.0,720.0,-165.0
Jammu and Kashmir,Shupiyan,2025-12-01,1391,2025,12,538.0,145.0,310.0,496.3333333333333,145.0
Arunachal Pradesh,Siang,2025-12-01,107,2025,12,101.0,10.0,82.0,118.33333333333333,10.0
Assam,Sibsagar,2025-12-01,2118,2025,12,2434.0,695.0,1153.0,2123.3333333333335,695.0
Uttar Pradesh,Siddharthnagar,2025-12-01,20548,2025,12,13401.0,6325.0,12907.0,11378.333333333334,6325.0
Telangana,Siddipet,2025-09-01,7367,2025,9,585.0,-1.0,-379.0,459.6666666666667,-1.0
Telangana,Siddipet,2025-10-01,5305,2025,10,7367.0,6782.0,6783.0,2846.0,6782.0
Telangana,Siddipet,2025-11-01,5078,2025,11,5305.0,-2062.0,-8844.0,4419.0,-2062.0
Telangana,Siddipet,2025-12-01,5291,2025,12,5078.0,-227.0,1835.0,5916.666666666667,-227.0
Madhya Pradesh,Sidhi,2025-10-01,3738,2025,10,8655.0,3882.0,1792.0,5370.333333333333,3882.0
Madhya Pradesh,Sidhi,2025-11-01,4456,2025,11,3738.0,-4917.0,-8799.0,5722.0,-4917.0
Madhya Pradesh,Sidhi,2025-12-01,5694,2025,12,4456.0,718.0,5635.0,5616.333333333333,718.0
Rajasthan,Sikar,2025-09-01,8120,2025,9,2051.0,504.0,1752.0,2131.0,504.0
Rajasthan,Sikar,2025-10-01,4240,2025,10,8120.0,6069.0,5565.0,3906.0,6069.0
Rajasthan,Sikar,2025-11-01,9148,2025,11,4240.0,-3880.0,-9949.0,4803.666666666667,-3880.0
Rajasthan,Sikar,2025-12-01,11589,2025,12,9148.0,4908.0,8788.0,7169.333333333333,4908.0
Jharkhand,Simdega,2025-12-01,3111,2025,12,3175.0,1228.0,4528.0,3456.3333333333335,1228.0
Maharashtra,Sindhudurg,2025-12-01,3959,2025,12,9346.0,5348.0,3800.0,5264.666666666667,5348.0
Madhya Pradesh,Singrauli,2025-09-01,7342,2025,9,5758.0,4505.0,7894.0,3884.3333333333335,4505.0
Madhya Pradesh,Singrauli,2025-10-01,3817,2025,10,7342.0,1584.0,-2921.0,4784.333333333333,1584.0
Madhya Pradesh,Singrauli,2025-11-01,4684,2025,11,3817.0,-3525.0,-5109.0,5639.0,-3525.0
Madhya Pradesh,Singrauli,2025-12-01,5916,2025,12,4684.0,867.0,4392.0,5281.0,867.0
Himachal Pradesh,Sirmaur,2025-07-01,827,2025,7,2211.0,1764.0,1700.0,1013.6666666666666,1764.0
Himachal Pradesh,Sirmaur,2025-09-01,2564,2025,9,827.0,-1384.0,-3148.0,1161.6666666666667,-1384.0
Himachal Pradesh,Sirmaur,2025-10-01,982,2025,10,2564.0,1737.0,3121.0,1867.3333333333333,1737.0
Himachal Pradesh,Sirmaur,2025-11-01,1662,2025,11,982.0,-1582.0,-3319.0,1457.6666666666667,-1582.0
Himachal Pradesh,Sirmaur,2025-12-01,2370,2025,12,1662.0,680.0,2262.0,1736.0,680.0
Rajasthan,Sirohi,2025-10-01,1910,2025,10,3908.0,-18.0,-2668.0,3036.6666666666665,-18.0
Rajasthan,Sirohi,2025-11-01,4733,2025,11,1910.0,-1998.0,-1980.0,3248.0,-1998.0
Rajasthan,Sirohi,2025-12-01,5053,2025,12,4733.0,2823.0,4821.0,3517.0,2823.0
Haryana,Sirsa,2025-07-01,3290,2025,7,3250.0,-768.0,-889.0,3721.6666666666665,-768.0
Haryana,Sirsa,2025-09-01,3234,2025,9,3290.0,40.0,808.0,3519.3333333333335,40.0
Haryana,Sirsa,2025-10-01,3203,2025,10,3234.0,-56.0,-96.0,3258.0,-56.0
Haryana,Sirsa,2025-11-01,5089,2025,11,3203.0,-31.0,25.0,3242.3333333333335,-31.0
Haryana,Sirsa,2025-12-01,7433,2025,12,5089.0,1886.0,1917.0,3842.0,1886.0
Bihar,Sitamarhi,2025-11-01,23640,2025,11,13734.0,-15685.0,-40008.0,16083.0,-15685.0
Bihar,Sitamarhi,2025-12-01,26280,2025,12,23640.0,9906.0,25591.0,22264.333333333332,9906.0
Uttar Pradesh,Sitapur,2025-12-01,30574,2025,12,22315.0,10535.0,23407.0,19582.333333333332,10535.0
Tamil Nadu,Sivaganga,2025-11-01,6304,2025,11,2968.0,-2020.0,-6625.0,2779.6666666666665,-2020.0
Tamil Nadu,Sivaganga,2025-12-01,7261,2025,12,6304.0,3336.0,5356.0,4753.333333333333,3336.0
Bihar,Siwan,2025-12-01,21828,2025,12,18982.0,6185.0,11499.0,16630.0,6185.0
Himachal Pradesh,Solan,2025-12-01,1904,2025,12,1217.0,423.0,1354.0,1245.3333333333333,423.0
Maharashtra,Solapur,2025-10-01,28788,2025,10,1840.0,-9046.0,-18554.0,4701.333333333333,-9046.0
Odisha,Solapur,2025-10-01,1395,2025,10,28788.0,26948.0,35994.0,13838.0,26948.0
Maharashtra,Solapur,2025-11-01,102872,2025,11,1395.0,-27393.0,-54341.0,10674.333333333334,-27393.0
Odisha,Solapur,2025-11-01,1635,2025,11,102872.0,101477.0,128870.0,44351.666666666664,101477.0
Maharashtra,Solapur,2025-12-01,31657,2025,12,1635.0,-101237.0,-202714.0,35300.666666666664,-101237.0
Odisha,Solapur,2025-12-01,1645,2025,12,31657.0,30022.0,131259.0,45388.0,30022.0
Uttar Pradesh,Sonbhadra,2025-12-01,11857,2025,12,9135.0,3755.0,9137.0,8425.666666666666,3755.0
Haryana,Sonipat,2025-07-01,5129,2025,7,3800.0,2983.0,8643.0,3698.0,2983.0
Haryana,Sonipat,2025-09-01,4325,2025,9,5129.0,1329.0,-1654.0,3248.6666666666665,1329.0
Haryana,Sonipat,2025-10-01,3135,2025,10,4325.0,-804.0,-2133.0,4418.0,-804.0
Haryana,Sonipat,2025-11-01,5178,2025,11,3135.0,-1190.0,-386.0,4196.333333333333,-1190.0
Haryana,Sonipat,2025-12-01,6317,2025,12,5178.0,2043.0,3233.0,4212.666666666667,2043.0
Assam,Sonitpur,2025-12-01,7806,2025,12,5265.0,540.0,2496.0,5557.0,540.0
Sikkim,South,2025-12-01,413,2025,12,440.0,192.0,744.0,496.0,192.0
Andaman and Nicobar Islands,South Andaman,2025-12-01,997,2025,12,664.0,358.0,435.0,451.0,358.0
Delhi,South Delhi,2025-07-01,14391,2025,7,12907.0,3019.0,23051.0,17571.666666666668,3019.0
Delhi,South Delhi,2025-09-01,10122,2025,9,14391.0,1484.0,-1535.0,12395.333333333334,1484.0
Delhi,South Delhi,2025-10-01,6597,2025,10,10122.0,-4269.0,-5753.0,12473.333333333334,-4269.0
Delhi,South Delhi,2025-11-01,13438,2025,11,6597.0,-3525.0,744.0,10370.0,-3525.0
Delhi,South Delhi,2025-12-01,19271,2025,12,13438.0,6841.0,10366.0,10052.333333333334,6841.0
Goa,South Goa,2025-12-01,3120,2025,12,3118.0,1669.0,2647.0,2331.3333333333335,1669.0
Assam,South Salmara Mankachar,2025-11-01,1612,2025,11,1269.0,-2760.0,-4174.0,2637.6666666666665,-2760.0
Assam,South Salmara Mankachar,2025-12-01,2887,2025,12,1612.0,343.0,3103.0,2303.3333333333335,343.0
Sikkim,South Sikkim,2025-12-01,186,2025,12,174.0,73.0,262.0,188.33333333333334,73.0
Tripura,South Tripura,2025-12-01,8916,2025,12,5945.0,2204.0,4292.0,5171.666666666667,2204.0
Delhi,South West Delhi,2025-07-01,14153,2025,7,5569.0,-3231.0,8599.0,11666.333333333334,-3231.0
Delhi,South West Delhi,2025-09-01,9575,2025,9,14153.0,8584.0,11815.0,9507.333333333334,8584.0
Delhi,South West Delhi,2025-10-01,5434,2025,10,9575.0,-4578.0,-13162.0,9765.666666666666,-4578.0
Delhi,South West Delhi,2025-11-01,11351,2025,11,5434.0,-4141.0,437.0,9720.666666666666,-4141.0
Delhi,South West Delhi,2025-12-01,15001,2025,12,11351.0,5917.0,10058.0,8786.666666666666,5917.0
Meghalaya,South West Garo Hills,2025-12-01,825,2025,12,893.0,-68.0,514.0,1132.3333333333333,-68.0
Meghalaya,South West Khasi Hills,2025-12-01,224,2025,12,318.0,102.0,358.0,335.3333333333333,102.0
Punjab,Sri Muktsar Sahib,2025-11-01,2502,2025,11,1822.0,-958.0,-2521.0,1939.6666666666667,-958.0
Punjab,Sri Muktsar Sahib,2025-12-01,2320,2025,12,2502.0,680.0,1638.0,2368.0,680.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-10-01,1524,2025,10,2269.0,1043.0,2222.0,1966.6666666666667,1043.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-11-01,2912,2025,11,1524.0,-745.0,-1788.0,1673.0,-745.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-12-01,3673,2025,12,2912.0,1388.0,2133.0,2235.0,1388.0
Andhra Pradesh,Sri Sathya Sai,2025-07-01,782,2025,7,1301.0,-34.0,-843.0,1054.0,-34.0
Andhra Pradesh,Sri Sathya Sai,2025-09-01,1685,2025,9,782.0,-519.0,-485.0,1139.3333333333333,-519.0
Andhra Pradesh,Sri Sathya Sai,2025-10-01,1608,2025,10,1685.0,903.0,1422.0,1256.0,903.0
Andhra Pradesh,Sri Sathya Sai,2025-11-01,2719,2025,11,1608.0,-77.0,-980.0,1358.3333333333333,-77.0
Andhra Pradesh,Sri Sathya Sai,2025-12-01,3815,2025,12,2719.0,1111.0,1188.0,2004.0,1111.0
Andhra Pradesh,Srikakulam,2025-07-01,2788,2025,7,5995.0,-974.0,-5271.0,5212.0,-974.0
Andhra Pradesh,Srikakulam,2025-09-01,10597,2025,9,2788.0,-3207.0,-2233.0,5250.666666666667,-3207.0
Andhra Pradesh,Srikakulam,2025-10-01,8464,2025,10,10597.0,7809.0,11016.0,6460.0,7809.0
Andhra Pradesh,Srikakulam,2025-11-01,14154,2025,11,8464.0,-2133.0,-9942.0,7283.0,-2133.0
Andhra Pradesh,Srikakulam,2025-12-01,14695,2025,12,14154.0,5690.0,7823.0,11071.666666666666,5690.0
Jammu and Kashmir,Srinagar,2025-09-01,3622,2025,9,2601.0,1986.0,2047.0,1297.3333333333333,1986.0
Jammu and Kashmir,Srinagar,2025-10-01,3407,2025,10,3622.0,1021.0,-965.0,2279.3333333333335,1021.0
Jammu and Kashmir,Srinagar,2025-11-01,5568,2025,11,3407.0,-215.0,-1236.0,3210.0,-215.0
Jammu and Kashmir,Srinagar,2025-12-01,7591,2025,12,5568.0,2161.0,2376.0,4199.0,2161.0
Odisha,Subarnapur,2025-12-01,627,2025,12,490.0,87.0,461.0,556.6666666666666,87.0
Chhattisgarh,Sukma,2025-12-01,2899,2025,12,1907.0,716.0,1898.0,1823.6666666666667,716.0
Uttar Pradesh,Sultanpur,2025-12-01,15933,2025,12,11982.0,4366.0,10926.0,11258.0,4366.0
Odisha,Sundergarh,2025-12-01,7153,2025,12,6046.0,1625.0,4105.0,5789.333333333333,1625.0
Bihar,Supaul,2025-12-01,13535,2025,12,14430.0,2213.0,8990.0,15213.666666666666,2213.0
Chhattisgarh,Surajpur,2025-11-01,4889,2025,11,4020.0,-2360.0,-8052.0,3696.0,-2360.0
Chhattisgarh,Surajpur,2025-12-01,9822,2025,12,4889.0,869.0,3229.0,5096.333333333333,869.0
Gujarat,Surat,2025-07-01,30546,2025,7,16743.0,-14246.0,-29184.0,21261.0,-14246.0
