state_clean,district_clean,date,total_demographic
Rajasthan,Kota,2025-12,10326
Rajasthan,Kotputli-Behror,2025-11,63
Rajasthan,Kotputli-Behror,2025-12,336
Rajasthan,Nagaur,2025-03,33756
Rajasthan,Nagaur,2025-04,5691
Rajasthan,Nagaur,2025-05,2102
Rajasthan,Nagaur,2025-07,559
Rajasthan,Nagaur,2025-09,7942
Rajasthan,Nagaur,2025-10,4330
Rajasthan,Nagaur,2025-11,9686
Rajasthan,Nagaur,2025-12,12648
Rajasthan,Near meera hospital,2025-12,1
Rajasthan,Pali,2025-03,20994
Rajasthan,Pali,2025-04,1724
Rajasthan,Pali,2025-05,1264
Rajasthan,Pali,2025-06,1227
Rajasthan,Pali,2025-07,2260
Rajasthan,Pali,2025-09,5686
Rajasthan,Pali,2025-10,2799
Rajasthan,Pali,2025-11,6607
Rajasthan,Pali,2025-12,8060
Rajasthan,Phalodi,2025-11,34
Rajasthan,Phalodi,2025-12,119
Rajasthan,Pratapgarh,2025-03,13517
Rajasthan,Pratapgarh,2025-06,1988
Rajasthan,Pratapgarh,2025-07,3965
Rajasthan,Pratapgarh,2025-09,5090
Rajasthan,Pratapgarh,2025-10,1887
Rajasthan,Pratapgarh,2025-11,5052
Rajasthan,Pratapgarh,2025-12,4477
Rajasthan,Rajsamand,2025-03,17990
Rajasthan,Rajsamand,2025-04,788
Rajasthan,Rajsamand,2025-06,897
Rajasthan,Rajsamand,2025-07,2391
Rajasthan,Rajsamand,2025-09,4295
Rajasthan,Rajsamand,2025-10,2426
Rajasthan,Rajsamand,2025-11,5046
Rajasthan,Rajsamand,2025-12,5344
Rajasthan,Salumbar,2025-10,9
Rajasthan,Salumbar,2025-11,55
Rajasthan,Salumbar,2025-12,98
Rajasthan,Sawai Madhopur,2025-03,12787
Rajasthan,Sawai Madhopur,2025-04,139
Rajasthan,Sawai Madhopur,2025-05,1245
Rajasthan,Sawai Madhopur,2025-07,1193
Rajasthan,Sawai Madhopur,2025-09,4379
Rajasthan,Sawai Madhopur,2025-10,2159
Rajasthan,Sawai Madhopur,2025-11,5255
Rajasthan,Sawai Madhopur,2025-12,6435
Rajasthan,Sikar,2025-03,18633
Rajasthan,Sikar,2025-04,2795
Rajasthan,Sikar,2025-06,1547
Rajasthan,Sikar,2025-07,2051
Rajasthan,Sikar,2025-09,8120
Rajasthan,Sikar,2025-10,4240
Rajasthan,Sikar,2025-11,9148
Rajasthan,Sikar,2025-12,11589
Rajasthan,Sirohi,2025-03,11618
Rajasthan,Sirohi,2025-04,1276
Rajasthan,Sirohi,2025-07,3926
Rajasthan,Sirohi,2025-09,3908
Rajasthan,Sirohi,2025-10,1910
Rajasthan,Sirohi,2025-11,4733
Rajasthan,Sirohi,2025-12,5053
Rajasthan,Tonk,2025-03,16750
Rajasthan,Tonk,2025-04,3143
Rajasthan,Tonk,2025-07,3142
Rajasthan,Tonk,2025-09,5258
Rajasthan,Tonk,2025-10,2270
Rajasthan,Tonk,2025-11,5877
Rajasthan,Tonk,2025-12,6800
Rajasthan,Udaipur,2025-03,46311
Rajasthan,Udaipur,2025-04,1072
Rajasthan,Udaipur,2025-05,472
Rajasthan,Udaipur,2025-06,2145
Rajasthan,Udaipur,2025-07,729
Rajasthan,Udaipur,2025-09,11531
Rajasthan,Udaipur,2025-10,6236
Rajasthan,Udaipur,2025-11,13859
Rajasthan,Udaipur,2025-12,14036
Sikkim,East,2025-03,1036
Sikkim,East,2025-09,1151
Sikkim,East,2025-10,385
Sikkim,East,2025-11,922
Sikkim,East,2025-12,772
Sikkim,East Sikkim,2025-03,1321
Sikkim,East Sikkim,2025-09,1056
Sikkim,East Sikkim,2025-10,343
Sikkim,East Sikkim,2025-11,801
Sikkim,East Sikkim,2025-12,691
Sikkim,Mangan,2025-09,11
Sikkim,Mangan,2025-10,9
Sikkim,Mangan,2025-11,14
Sikkim,Mangan,2025-12,18
Sikkim,Namchi,2025-09,73
Sikkim,Namchi,2025-10,23
Sikkim,Namchi,2025-11,60
Sikkim,Namchi,2025-12,70
Sikkim,North,2025-09,115
Sikkim,North,2025-10,32
Sikkim,North,2025-11,127
Sikkim,North,2025-12,58
Sikkim,North Sikkim,2025-09,114
Sikkim,North Sikkim,2025-10,56
Sikkim,North Sikkim,2025-11,95
Sikkim,North Sikkim,2025-12,61
Sikkim,South,2025-03,629
Sikkim,South,2025-09,800
Sikkim,South,2025-10,248
Sikkim,South,2025-11,440
Sikkim,South,2025-12,413
Sikkim,South Sikkim,2025-03,409
Sikkim,South Sikkim,2025-09,290
Sikkim,South Sikkim,2025-10,101
Sikkim,South Sikkim,2025-11,174
Sikkim,South Sikkim,2025-12,186
Sikkim,West,2025-03,554
Sikkim,West,2025-09,670
Sikkim,West,2025-10,197
Sikkim,West,2025-11,396
Sikkim,West,2025-12,292
Tamil Nadu,Ariyalur,2025-03,5583
Tamil Nadu,Ariyalur,2025-09,3031
Tamil Nadu,Ariyalur,2025-10,1840
Tamil Nadu,Ariyalur,2025-11,3627
Tamil Nadu,Ariyalur,2025-12,3617
Tamil Nadu,Chengalpattu,2025-03,2436
Tamil Nadu,Chengalpattu,2025-09,2460
Tamil Nadu,Chengalpattu,2025-10,2207
Tamil Nadu,Chengalpattu,2025-11,4581
Tamil Nadu,Chengalpattu,2025-12,5002
Tamil Nadu,Chennai,2025-03,26194
Tamil Nadu,Chennai,2025-04,2775
Tamil Nadu,Chennai,2025-06,1566
Tamil Nadu,Chennai,2025-09,18657
Tamil Nadu,Chennai,2025-10,11669
Tamil Nadu,Chennai,2025-11,26864
Tamil Nadu,Chennai,2025-12,26590
Tamil Nadu,Coimbatore,2025-03,19961
Tamil Nadu,Coimbatore,2025-04,363
Tamil Nadu,Coimbatore,2025-05,1202
Tamil Nadu,Coimbatore,2025-06,926
Tamil Nadu,Coimbatore,2025-09,14991
Tamil Nadu,Coimbatore,2025-10,9795
Tamil Nadu,Coimbatore,2025-11,20567
Tamil Nadu,Coimbatore,2025-12,22178
Tamil Nadu,Cuddalore,2025-03,18248
Tamil Nadu,Cuddalore,2025-09,10781
Tamil Nadu,Cuddalore,2025-10,6488
Tamil Nadu,Cuddalore,2025-11,13446
Tamil Nadu,Cuddalore,2025-12,14295
Tamil Nadu,Dharmapuri,2025-03,8707
Tamil Nadu,Dharmapuri,2025-09,5655
Tamil Nadu,Dharmapuri,2025-10,3624
Tamil Nadu,Dharmapuri,2025-11,7009
Tamil Nadu,Dharmapuri,2025-12,7117
Tamil Nadu,Dindigul,2025-03,10991
Tamil Nadu,Dindigul,2025-09,8079
Tamil Nadu,Dindigul,2025-10,4833
Tamil Nadu,Dindigul,2025-11,10232
Tamil Nadu,Dindigul,2025-12,9648
Tamil Nadu,Erode,2025-03,11998
Tamil Nadu,Erode,2025-04,388
Tamil Nadu,Erode,2025-07,980
Tamil Nadu,Erode,2025-09,9149
Tamil Nadu,Erode,2025-10,5702
Tamil Nadu,Erode,2025-11,11848
Tamil Nadu,Erode,2025-12,11769
Tamil Nadu,Kallakurichi,2025-03,2226
Tamil Nadu,Kallakurichi,2025-09,1159
Tamil Nadu,Kallakurichi,2025-10,999
Tamil Nadu,Kallakurichi,2025-11,1889
Tamil Nadu,Kallakurichi,2025-12,2166
Tamil Nadu,Kancheepuram,2025-03,27054
Tamil Nadu,Kancheepuram,2025-04,4937
Tamil Nadu,Kancheepuram,2025-05,3094
Tamil Nadu,Kancheepuram,2025-07,2279
Tamil Nadu,Kancheepuram,2025-09,16755
Tamil Nadu,Kancheepuram,2025-10,9605
Tamil Nadu,Kancheepuram,2025-11,20026
Tamil Nadu,Kancheepuram,2025-12,20703
Tamil Nadu,Kanniyakumari,2025-03,14410
Tamil Nadu,Kanniyakumari,2025-09,7843
Tamil Nadu,Kanniyakumari,2025-10,5422
Tamil Nadu,Kanniyakumari,2025-11,8804
Tamil Nadu,Kanniyakumari,2025-12,8594
Tamil Nadu,Karur,2025-03,3956
Tamil Nadu,Karur,2025-04,1231
Tamil Nadu,Karur,2025-09,3725
Tamil Nadu,Karur,2025-10,2120
Tamil Nadu,Karur,2025-11,4790
Tamil Nadu,Karur,2025-12,5076
Tamil Nadu,Krishnagiri,2025-03,12520
Tamil Nadu,Krishnagiri,2025-07,3905
Tamil Nadu,Krishnagiri,2025-09,7395
Tamil Nadu,Krishnagiri,2025-10,4480
Tamil Nadu,Krishnagiri,2025-11,9120
Tamil Nadu,Krishnagiri,2025-12,10596
Tamil Nadu,Madurai,2025-03,18996
Tamil Nadu,Madurai,2025-04,2033
Tamil Nadu,Madurai,2025-05,1039
Tamil Nadu,Madurai,2025-06,1033
Tamil Nadu,Madurai,2025-09,12230
Tamil Nadu,Madurai,2025-10,7713
Tamil Nadu,Madurai,2025-11,17566
Tamil Nadu,Madurai,2025-12,18029
Tamil Nadu,Mayiladuthurai,2025-03,298
Tamil Nadu,Mayiladuthurai,2025-09,508
Tamil Nadu,Mayiladuthurai,2025-10,337
Tamil Nadu,Mayiladuthurai,2025-11,632
Tamil Nadu,Mayiladuthurai,2025-12,871
Tamil Nadu,Nagapattinam,2025-03,3193
Tamil Nadu,Nagapattinam,2025-09,6749
Tamil Nadu,Nagapattinam,2025-10,4321
Tamil Nadu,Nagapattinam,2025-11,7259
Tamil Nadu,Nagapattinam,2025-12,8457
Tamil Nadu,Namakkal,2025-03,5886
Tamil Nadu,Namakkal,2025-04,621
Tamil Nadu,Namakkal,2025-09,6434
Tamil Nadu,Namakkal,2025-10,4494
Tamil Nadu,Namakkal,2025-11,8559
Tamil Nadu,Namakkal,2025-12,8896
Tamil Nadu,Near Dhyana Ashram,2025-12,1
Tamil Nadu,Perambalur,2025-03,2250
Tamil Nadu,Perambalur,2025-09,2476
Tamil Nadu,Perambalur,2025-10,1354
Tamil Nadu,Perambalur,2025-11,2961
Tamil Nadu,Perambalur,2025-12,2991
Tamil Nadu,Pudukkottai,2025-03,9455
Tamil Nadu,Pudukkottai,2025-09,7728
Tamil Nadu,Pudukkottai,2025-10,4771
Tamil Nadu,Pudukkottai,2025-11,8821
Tamil Nadu,Pudukkottai,2025-12,9524
Tamil Nadu,Ramanathapuram,2025-03,7758
Tamil Nadu,Ramanathapuram,2025-09,5204
Tamil Nadu,Ramanathapuram,2025-10,3360
Tamil Nadu,Ramanathapuram,2025-11,6201
Tamil Nadu,Ramanathapuram,2025-12,6995
Tamil Nadu,Ranipet,2025-03,109
Tamil Nadu,Ranipet,2025-09,202
Tamil Nadu,Ranipet,2025-10,142
Tamil Nadu,Ranipet,2025-11,304
Tamil Nadu,Ranipet,2025-12,353
Tamil Nadu,Salem,2025-03,19629
Tamil Nadu,Salem,2025-09,14588
Tamil Nadu,Salem,2025-10,9238
Tamil Nadu,Salem,2025-11,16699
Tamil Nadu,Salem,2025-12,19932
Tamil Nadu,Sivaganga,2025-03,5772
Tamil Nadu,Sivaganga,2025-04,383
Tamil Nadu,Sivaganga,2025-09,4988
Tamil Nadu,Sivaganga,2025-10,2968
Tamil Nadu,Sivaganga,2025-11,6304
Tamil Nadu,Sivaganga,2025-12,7261
Tamil Nadu,Tenkasi,2025-03,1629
Tamil Nadu,Tenkasi,2025-09,1380
Tamil Nadu,Tenkasi,2025-10,896
Tamil Nadu,Tenkasi,2025-11,1671
Tamil Nadu,Tenkasi,2025-12,2005
Tamil Nadu,Thanjavur,2025-03,14667
Tamil Nadu,Thanjavur,2025-04,634
Tamil Nadu,Thanjavur,2025-09,10754
Tamil Nadu,Thanjavur,2025-10,6245
Tamil Nadu,Thanjavur,2025-11,11802
Tamil Nadu,Thanjavur,2025-12,13341
Tamil Nadu,The Nilgiris,2025-03,1584
Tamil Nadu,The Nilgiris,2025-09,2298
Tamil Nadu,The Nilgiris,2025-10,1529
Tamil Nadu,The Nilgiris,2025-11,2889
Tamil Nadu,The Nilgiris,2025-12,3139
Tamil Nadu,Theni,2025-03,6276
Tamil Nadu,Theni,2025-04,1191
Tamil Nadu,Theni,2025-09,5679
Tamil Nadu,Theni,2025-10,3392
Tamil Nadu,Theni,2025-11,6275
Tamil Nadu,Theni,2025-12,7467
Tamil Nadu,Thiruvarur,2025-03,4506
Tamil Nadu,Thiruvarur,2025-09,6212
Tamil Nadu,Thiruvarur,2025-10,4126
Tamil Nadu,Thiruvarur,2025-11,7016
Tamil Nadu,Thiruvarur,2025-12,8213
Tamil Nadu,Thoothukkudi,2025-03,6498
Tamil Nadu,Thoothukkudi,2025-09,7034
Tamil Nadu,Thoothukkudi,2025-10,4208
Tamil Nadu,Thoothukkudi,2025-11,7453
Tamil Nadu,Thoothukkudi,2025-12,8845
Tamil Nadu,Tiruchirappalli,2025-03,12017
Tamil Nadu,Tiruchirappalli,2025-04,776
Tamil Nadu,Tiruchirappalli,2025-05,386
Tamil Nadu,Tiruchirappalli,2025-09,10321
Tamil Nadu,Tiruchirappalli,2025-10,6134
Tamil Nadu,Tiruchirappalli,2025-11,12661
Tamil Nadu,Tiruchirappalli,2025-12,13309
Tamil Nadu,Tirunelveli,2025-03,15221
Tamil Nadu,Tirunelveli,2025-04,524
Tamil Nadu,Tirunelveli,2025-09,11734
Tamil Nadu,Tirunelveli,2025-10,7717
Tamil Nadu,Tirunelveli,2025-11,12434
Tamil Nadu,Tirunelveli,2025-12,13874
Tamil Nadu,Tirupattur,2025-03,1721
Tamil Nadu,Tirupattur,2025-09,1194
Tamil Nadu,Tirupattur,2025-10,746
Tamil Nadu,Tirupattur,2025-11,1602
Tamil Nadu,Tirupattur,2025-12,2064
Tamil Nadu,Tiruppur,2025-03,13080
Tamil Nadu,Tiruppur,2025-04,3845
Tamil Nadu,Tiruppur,2025-05,2738
Tamil Nadu,Tiruppur,2025-07,1436
Tamil Nadu,Tiruppur,2025-09,10201
Tamil Nadu,Tiruppur,2025-10,7163
Tamil Nadu,Tiruppur,2025-11,12626
Tamil Nadu,Tiruppur,2025-12,13567
Tamil Nadu,Tiruvallur,2025-03,26365
Tamil Nadu,Tiruvallur,2025-04,5203
Tamil Nadu,Tiruvallur,2025-05,3984
Tamil Nadu,Tiruvallur,2025-06,1569
Tamil Nadu,Tiruvallur,2025-07,5167
Tamil Nadu,Tiruvallur,2025-09,17376
Tamil Nadu,Tiruvallur,2025-10,10322
Tamil Nadu,Tiruvallur,2025-11,19415
Tamil Nadu,Tiruvallur,2025-12,21222
Tamil Nadu,Tiruvannamalai,2025-03,12952
Tamil Nadu,Tiruvannamalai,2025-04,694
Tamil Nadu,Tiruvannamalai,2025-05,859
Tamil Nadu,Tiruvannamalai,2025-09,9770
Tamil Nadu,Tiruvannamalai,2025-10,6238
Tamil Nadu,Tiruvannamalai,2025-11,10111
Tamil Nadu,Tiruvannamalai,2025-12,10307
Tamil Nadu,Tuticorin,2025-11,2
Tamil Nadu,Tuticorin,2025-12,1
Tamil Nadu,Vellore,2025-03,14774
Tamil Nadu,Vellore,2025-04,1253
Tamil Nadu,Vellore,2025-05,747
Tamil Nadu,Vellore,2025-09,13638
Tamil Nadu,Vellore,2025-10,8311
Tamil Nadu,Vellore,2025-11,15143
Tamil Nadu,Vellore,2025-12,15698
Tamil Nadu,Villupuram,2025-03,5622
Tamil Nadu,Villupuram,2025-05,522
Tamil Nadu,Villupuram,2025-09,12954
Tamil Nadu,Villupuram,2025-10,8974
Tamil Nadu,Villupuram,2025-11,15697
Tamil Nadu,Villupuram,2025-12,14629
Tamil Nadu,Virudhunagar,2025-03,7943
Tamil Nadu,Virudhunagar,2025-05,1183
Tamil Nadu,Virudhunagar,2025-06,1227
Tamil Nadu,Virudhunagar,2025-07,3109
Tamil Nadu,Virudhunagar,2025-09,7159
Tamil Nadu,Virudhunagar,2025-10,4493
Tamil Nadu,Virudhunagar,2025-11,9200
Tamil Nadu,Virudhunagar,2025-12,9393
Telangana,Adilabad,2025-03,5931
Telangana,Adilabad,2025-04,1339
Telangana,Adilabad,2025-06,1477
Telangana,Adilabad,2025-07,1733
Telangana,Adilabad,2025-09,6035
Telangana,Adilabad,2025-10,4808
Telangana,Adilabad,2025-11,6004
Telangana,Adilabad,2025-12,5460
Telangana,Bhadradri Kothagudem,2025-03,6741
Telangana,Bhadradri Kothagudem,2025-09,5221
Telangana,Bhadradri Kothagudem,2025-10,4501
Telangana,Bhadradri Kothagudem,2025-11,4823
Telangana,Bhadradri Kothagudem,2025-12,4738
Telangana,Hanumakonda,2025-03,3104
Telangana,Hanumakonda,2025-09,3627
Telangana,Hanumakonda,2025-10,2486
Telangana,Hanumakonda,2025-11,2949
Telangana,Hanumakonda,2025-12,3038
Telangana,Hyderabad,2025-03,25588
Telangana,Hyderabad,2025-04,8605
Telangana,Hyderabad,2025-05,8671
Telangana,Hyderabad,2025-06,12707
Telangana,Hyderabad,2025-07,19460
Telangana,Hyderabad,2025-09,18145
Telangana,Hyderabad,2025-10,14331
Telangana,Hyderabad,2025-11,21287
Telangana,Hyderabad,2025-12,27857
Telangana,IDPL COLONY,2025-12,1
Telangana,Jagitial,2025-03,2688
Telangana,Jagitial,2025-06,395
Telangana,Jagitial,2025-09,2782
Telangana,Jagitial,2025-10,2037
Telangana,Jagitial,2025-11,2296
Telangana,Jagitial,2025-12,2820
Telangana,Jangoan,2025-03,1460
Telangana,Jangoan,2025-07,703
Telangana,Jangoan,2025-09,4036
Telangana,Jangoan,2025-10,2167
Telangana,Jangoan,2025-11,2565
Telangana,Jangoan,2025-12,2611
Telangana,Jayashankar Bhupalpally,2025-03,3759
Telangana,Jayashankar Bhupalpally,2025-09,2510
Telangana,Jayashankar Bhupalpally,2025-10,2130
Telangana,Jayashankar Bhupalpally,2025-11,1992
Telangana,Jayashankar Bhupalpally,2025-12,2162
Telangana,Jogulamba Gadwal,2025-03,4502
Telangana,Jogulamba Gadwal,2025-05,1328
Telangana,Jogulamba Gadwal,2025-06,1864
Telangana,Jogulamba Gadwal,2025-07,2954
Telangana,Jogulamba Gadwal,2025-09,3155
Telangana,Jogulamba Gadwal,2025-10,3210
Telangana,Jogulamba Gadwal,2025-11,3788
Telangana,Jogulamba Gadwal,2025-12,3289
Telangana,K.v. Rangareddy,2025-03,31554
Telangana,K.v. Rangareddy,2025-04,2929
Telangana,K.v. Rangareddy,2025-05,1091
Telangana,K.v. Rangareddy,2025-06,3525
Telangana,K.v. Rangareddy,2025-07,11292
Telangana,K.v. Rangareddy,2025-09,24079
Telangana,K.v. Rangareddy,2025-10,19225
Telangana,K.v. Rangareddy,2025-11,25234
Telangana,K.v. Rangareddy,2025-12,27876
Telangana,Kamareddy,2025-03,2254
Telangana,Kamareddy,2025-05,573
Telangana,Kamareddy,2025-06,674
Telangana,Kamareddy,2025-07,1257
Telangana,Kamareddy,2025-09,3403
Telangana,Kamareddy,2025-10,3174
Telangana,Kamareddy,2025-11,3756
Telangana,Kamareddy,2025-12,3721
Telangana,Karimnagar,2025-03,13352
Telangana,Karimnagar,2025-07,2196
Telangana,Karimnagar,2025-09,12226
Telangana,Karimnagar,2025-10,8388
Telangana,Karimnagar,2025-11,10428
Telangana,Karimnagar,2025-12,11686
Telangana,Khammam,2025-03,9425
Telangana,Khammam,2025-07,1022
Telangana,Khammam,2025-09,8534
Telangana,Khammam,2025-10,7357
Telangana,Khammam,2025-11,7661
Telangana,Khammam,2025-12,7236
Telangana,Komaram Bheem,2025-03,4217
Telangana,Komaram Bheem,2025-06,783
Telangana,Komaram Bheem,2025-09,4782
Telangana,Komaram Bheem,2025-10,3681
Telangana,Komaram Bheem,2025-11,4173
Telangana,Komaram Bheem,2025-12,3950
Telangana,Mahabubabad,2025-03,3152
Telangana,Mahabubabad,2025-07,835
Telangana,Mahabubabad,2025-09,3830
Telangana,Mahabubabad,2025-10,3141
Telangana,Mahabubabad,2025-11,3725
Telangana,Mahabubabad,2025-12,3639
Telangana,Mahabubnagar,2025-03,14982
Telangana,Mahabubnagar,2025-05,1664
Telangana,Mahabubnagar,2025-06,2005
Telangana,Mahabubnagar,2025-07,3508
Telangana,Mahabubnagar,2025-09,12317
Telangana,Mahabubnagar,2025-10,10474
Telangana,Mahabubnagar,2025-11,13424
Telangana,Mahabubnagar,2025-12,13382
Telangana,Mancherial,2025-03,3108
Telangana,Mancherial,2025-09,4447
Telangana,Mancherial,2025-10,3479
Telangana,Mancherial,2025-11,4685
Telangana,Mancherial,2025-12,5256
Telangana,Medak,2025-03,8479
Telangana,Medak,2025-09,9924
Telangana,Medak,2025-10,7317
Telangana,Medak,2025-11,8799
Telangana,Medak,2025-12,8368
Telangana,Medchal-malkajgiri,2025-03,14315
Telangana,Medchal-malkajgiri,2025-06,4027
Telangana,Medchal-malkajgiri,2025-07,6774
Telangana,Medchal-malkajgiri,2025-09,9908
Telangana,Medchal-malkajgiri,2025-10,8353
Telangana,Medchal-malkajgiri,2025-11,10846
Telangana,Medchal-malkajgiri,2025-12,13425
Telangana,Mulugu,2025-03,2669
Telangana,Mulugu,2025-09,1933
Telangana,Mulugu,2025-10,1338
Telangana,Mulugu,2025-11,1622
Telangana,Mulugu,2025-12,2010
Telangana,Nagarkurnool,2025-03,3592
Telangana,Nagarkurnool,2025-09,4151
Telangana,Nagarkurnool,2025-10,2641
Telangana,Nagarkurnool,2025-11,2874
Telangana,Nagarkurnool,2025-12,2514
Telangana,Nalgonda,2025-03,14540
Telangana,Nalgonda,2025-07,1649
Telangana,Nalgonda,2025-09,12343
Telangana,Nalgonda,2025-10,9316
Telangana,Nalgonda,2025-11,11204
Telangana,Nalgonda,2025-12,10591
Telangana,Narayanpet,2025-03,1877
Telangana,Narayanpet,2025-09,3972
Telangana,Narayanpet,2025-10,2394
Telangana,Narayanpet,2025-11,2532
Telangana,Narayanpet,2025-12,2427
Telangana,Nirmal,2025-03,2485
Telangana,Nirmal,2025-05,577
Telangana,Nirmal,2025-06,718
Telangana,Nirmal,2025-09,5803
Telangana,Nirmal,2025-10,4418
Telangana,Nirmal,2025-11,6150
Telangana,Nirmal,2025-12,5539
Telangana,Nizamabad,2025-03,12963
Telangana,Nizamabad,2025-04,1537
Telangana,Nizamabad,2025-05,1499
Telangana,Nizamabad,2025-06,451
Telangana,Nizamabad,2025-07,2411
Telangana,Nizamabad,2025-09,8340
Telangana,Nizamabad,2025-10,6664
Telangana,Nizamabad,2025-11,8578
Telangana,Nizamabad,2025-12,9267
Telangana,Peddapalli,2025-03,867
Telangana,Peddapalli,2025-09,1918
Telangana,Peddapalli,2025-10,1453
Telangana,Peddapalli,2025-11,1562
Telangana,Peddapalli,2025-12,2128
Telangana,Rajanna Sircilla,2025-03,1538
Telangana,Rajanna Sircilla,2025-09,2224
Telangana,Rajanna Sircilla,2025-10,1567
Telangana,Rajanna Sircilla,2025-11,1538
Telangana,Rajanna Sircilla,2025-12,1770
Telangana,Sangareddy,2025-03,6921
Telangana,Sangareddy,2025-04,696
Telangana,Sangareddy,2025-06,2849
Telangana,Sangareddy,2025-07,3975
Telangana,Sangareddy,2025-09,5283
Telangana,Sangareddy,2025-10,4246
Telangana,Sangareddy,2025-11,5182
Telangana,Sangareddy,2025-12,5698
Telangana,Siddipet,2025-03,2865
Telangana,Siddipet,2025-05,208
Telangana,Siddipet,2025-06,586
Telangana,Siddipet,2025-07,585
Telangana,Siddipet,2025-09,7367
Telangana,Siddipet,2025-10,5305
Telangana,Siddipet,2025-11,5078
Telangana,Siddipet,2025-12,5291
Telangana,Suryapet,2025-03,4048
Telangana,Suryapet,2025-04,906
Telangana,Suryapet,2025-07,1079
Telangana,Suryapet,2025-09,8537
Telangana,Suryapet,2025-10,6560
Telangana,Suryapet,2025-11,7885
Telangana,Suryapet,2025-12,6516
Telangana,Vikarabad,2025-03,3204
Telangana,Vikarabad,2025-04,818
Telangana,Vikarabad,2025-06,1913
Telangana,Vikarabad,2025-07,3599
Telangana,Vikarabad,2025-09,12286
Telangana,Vikarabad,2025-10,8653
Telangana,Vikarabad,2025-11,8505
Telangana,Vikarabad,2025-12,7177
Telangana,Wanaparthy,2025-03,4866
Telangana,Wanaparthy,2025-09,4620
Telangana,Wanaparthy,2025-10,3254
Telangana,Wanaparthy,2025-11,3523
Telangana,Wanaparthy,2025-12,3361
Telangana,Warangal,2025-03,4642
Telangana,Warangal,2025-09,4691
Telangana,Warangal,2025-10,3597
Telangana,Warangal,2025-11,4627
Telangana,Warangal,2025-12,5046
Telangana,Warangal Rural,2025-03,4122
Telangana,Warangal Rural,2025-05,1163
Telangana,Warangal Rural,2025-07,1657
Telangana,Warangal Rural,2025-09,5397
Telangana,Warangal Rural,2025-10,3139
Telangana,Warangal Rural,2025-11,4128
Telangana,Warangal Rural,2025-12,4941
Telangana,Yadadri.,2025-03,9272
Telangana,Yadadri.,2025-07,1515
Telangana,Yadadri.,2025-09,7583
Telangana,Yadadri.,2025-10,3775
Telangana,Yadadri.,2025-11,4091
Telangana,Yadadri.,2025-12,4437
Tripura,Dhalai,2025-03,3112
Tripura,Dhalai,2025-09,2104
Tripura,Dhalai,2025-10,1316
Tripura,Dhalai,2025-11,2393
Tripura,Dhalai,2025-12,4334
Tripura,Gomati,2025-03,3068
Tripura,Gomati,2025-09,975
Tripura,Gomati,2025-10,635
Tripura,Gomati,2025-11,1193
Tripura,Gomati,2025-12,1840
Tripura,Khowai,2025-03,883
Tripura,Khowai,2025-09,575
Tripura,Khowai,2025-10,269
Tripura,Khowai,2025-11,455
Tripura,Khowai,2025-12,795
Tripura,Sepahijala,2025-03,2207
Tripura,Sepahijala,2025-09,1537
Tripura,Sepahijala,2025-10,1282
Tripura,Sepahijala,2025-11,1858
Tripura,Sepahijala,2025-12,3864
Tripura,South Tripura,2025-03,9226
Tripura,South Tripura,2025-09,5829
Tripura,South Tripura,2025-10,3741
Tripura,South Tripura,2025-11,5945
Tripura,South Tripura,2025-12,8916
Tripura,Unakoti,2025-03,603
Tripura,Unakoti,2025-09,521
Tripura,Unakoti,2025-10,280
Tripura,Unakoti,2025-11,486
Tripura,Unakoti,2025-12,884
Tripura,West Tripura,2025-03,8573
Tripura,West Tripura,2025-09,6053
Tripura,West Tripura,2025-10,4014
Tripura,West Tripura,2025-11,6352
Tripura,West Tripura,2025-12,8465
Uttar Pradesh,Agra,2025-03,29890
Uttar Pradesh,Agra,2025-05,7600
Uttar Pradesh,Agra,2025-07,3574
Uttar Pradesh,Agra,2025-09,24902
Uttar Pradesh,Agra,2025-10,13294
Uttar Pradesh,Agra,2025-11,26088
Uttar Pradesh,Agra,2025-12,36565
Uttar Pradesh,Allahabad,2025-03,34136
Uttar Pradesh,Allahabad,2025-09,33547
Uttar Pradesh,Allahabad,2025-10,15644
Uttar Pradesh,Allahabad,2025-11,23480
Uttar Pradesh,Allahabad,2025-12,32312
Uttar Pradesh,Ambedkar Nagar,2025-03,15600
Uttar Pradesh,Ambedkar Nagar,2025-09,12732
Uttar Pradesh,Ambedkar Nagar,2025-10,6423
Uttar Pradesh,Ambedkar Nagar,2025-11,11144
Uttar Pradesh,Ambedkar Nagar,2025-12,13008
Uttar Pradesh,Amethi,2025-03,17844
Uttar Pradesh,Amethi,2025-09,13108
Uttar Pradesh,Amethi,2025-10,6834
Uttar Pradesh,Amethi,2025-11,9579
Uttar Pradesh,Amethi,2025-12,13467
Uttar Pradesh,Amroha,2025-03,13558
Uttar Pradesh,Amroha,2025-05,3698
Uttar Pradesh,Amroha,2025-07,4811
Uttar Pradesh,Amroha,2025-09,10976
Uttar Pradesh,Amroha,2025-10,6442
Uttar Pradesh,Amroha,2025-11,12441
Uttar Pradesh,Amroha,2025-12,15067
Uttar Pradesh,Auraiya,2025-03,12606
Uttar Pradesh,Auraiya,2025-09,8249
Uttar Pradesh,Auraiya,2025-10,4033
Uttar Pradesh,Auraiya,2025-11,6820
Uttar Pradesh,Auraiya,2025-12,7772
Uttar Pradesh,Ayodhya,2025-03,3697
