state_clean,district_clean,date,total_enrollments
Uttar Pradesh,Mahoba,2025-09,1243
Uttar Pradesh,Mahoba,2025-10,439
Uttar Pradesh,Mahoba,2025-11,699
Uttar Pradesh,Mahoba,2025-12,557
Uttar Pradesh,Mainpuri,2025-04,707
Uttar Pradesh,Mainpuri,2025-06,783
Uttar Pradesh,Mainpuri,2025-07,2363
Uttar Pradesh,Mainpuri,2025-09,3117
Uttar Pradesh,Mainpuri,2025-10,1292
Uttar Pradesh,Mainpuri,2025-11,1873
Uttar Pradesh,Mainpuri,2025-12,1365
Uttar Pradesh,Mathura,2025-03,121
Uttar Pradesh,Mathura,2025-06,1389
Uttar Pradesh,Mathura,2025-07,294
Uttar Pradesh,Mathura,2025-09,3454
Uttar Pradesh,Mathura,2025-10,1738
Uttar Pradesh,Mathura,2025-11,2709
Uttar Pradesh,Mathura,2025-12,1778
Uttar Pradesh,Mau,2025-09,3129
Uttar Pradesh,Mau,2025-10,1463
Uttar Pradesh,Mau,2025-11,1800
Uttar Pradesh,Mau,2025-12,992
Uttar Pradesh,Meerut,2025-04,2053
Uttar Pradesh,Meerut,2025-05,2847
Uttar Pradesh,Meerut,2025-06,257
Uttar Pradesh,Meerut,2025-07,4184
Uttar Pradesh,Meerut,2025-09,4999
Uttar Pradesh,Meerut,2025-10,2936
Uttar Pradesh,Meerut,2025-11,4172
Uttar Pradesh,Meerut,2025-12,2158
Uttar Pradesh,Mirzapur,2025-09,3170
Uttar Pradesh,Mirzapur,2025-10,1274
Uttar Pradesh,Mirzapur,2025-11,1942
Uttar Pradesh,Mirzapur,2025-12,1146
Uttar Pradesh,Moradabad,2025-04,2044
Uttar Pradesh,Moradabad,2025-05,2545
Uttar Pradesh,Moradabad,2025-06,1826
Uttar Pradesh,Moradabad,2025-07,4051
Uttar Pradesh,Moradabad,2025-09,3614
Uttar Pradesh,Moradabad,2025-10,2191
Uttar Pradesh,Moradabad,2025-11,3479
Uttar Pradesh,Moradabad,2025-12,1686
Uttar Pradesh,Muzaffarnagar,2025-04,1015
Uttar Pradesh,Muzaffarnagar,2025-07,1661
Uttar Pradesh,Muzaffarnagar,2025-09,2993
Uttar Pradesh,Muzaffarnagar,2025-10,2018
Uttar Pradesh,Muzaffarnagar,2025-11,2777
Uttar Pradesh,Muzaffarnagar,2025-12,1297
Uttar Pradesh,Pilibhit,2025-04,878
Uttar Pradesh,Pilibhit,2025-05,2028
Uttar Pradesh,Pilibhit,2025-06,1679
Uttar Pradesh,Pilibhit,2025-07,2766
Uttar Pradesh,Pilibhit,2025-09,2305
Uttar Pradesh,Pilibhit,2025-10,1063
Uttar Pradesh,Pilibhit,2025-11,1665
Uttar Pradesh,Pilibhit,2025-12,1039
Uttar Pradesh,Pratapgarh,2025-09,4065
Uttar Pradesh,Pratapgarh,2025-10,2186
Uttar Pradesh,Pratapgarh,2025-11,2304
Uttar Pradesh,Pratapgarh,2025-12,1543
Uttar Pradesh,Prayagraj,2025-05,87
Uttar Pradesh,Prayagraj,2025-07,1066
Uttar Pradesh,Prayagraj,2025-09,583
Uttar Pradesh,Prayagraj,2025-10,396
Uttar Pradesh,Prayagraj,2025-11,451
Uttar Pradesh,Prayagraj,2025-12,261
Uttar Pradesh,Rae Bareli,2025-09,3365
Uttar Pradesh,Rae Bareli,2025-10,2111
Uttar Pradesh,Rae Bareli,2025-11,2316
Uttar Pradesh,Rae Bareli,2025-12,1756
Uttar Pradesh,Raigarh,2025-03,623
Uttar Pradesh,Raigarh,2025-04,1767
Uttar Pradesh,Raigarh,2025-05,2826
Uttar Pradesh,Raigarh,2025-06,2635
Uttar Pradesh,Raigarh,2025-07,6408
Uttar Pradesh,Raigarh,2025-09,4355
Uttar Pradesh,Raigarh,2025-10,2049
Uttar Pradesh,Raigarh,2025-11,2918
Uttar Pradesh,Raigarh,2025-12,2270
Uttar Pradesh,Rampur,2025-04,1246
Uttar Pradesh,Rampur,2025-05,2031
Uttar Pradesh,Rampur,2025-06,1466
Uttar Pradesh,Rampur,2025-07,6154
Uttar Pradesh,Rampur,2025-09,3015
Uttar Pradesh,Rampur,2025-10,1913
Uttar Pradesh,Rampur,2025-11,2549
Uttar Pradesh,Rampur,2025-12,1573
Uttar Pradesh,Saharanpur,2025-03,253
Uttar Pradesh,Saharanpur,2025-04,2061
Uttar Pradesh,Saharanpur,2025-06,1528
Uttar Pradesh,Saharanpur,2025-07,2920
Uttar Pradesh,Saharanpur,2025-09,3865
Uttar Pradesh,Saharanpur,2025-10,2337
Uttar Pradesh,Saharanpur,2025-11,3365
Uttar Pradesh,Saharanpur,2025-12,2272
Uttar Pradesh,Sambhal,2025-07,550
Uttar Pradesh,Sambhal,2025-09,3089
Uttar Pradesh,Sambhal,2025-10,1243
Uttar Pradesh,Sambhal,2025-11,2027
Uttar Pradesh,Sambhal,2025-12,1654
Uttar Pradesh,Sant Kabir Nagar,2025-09,1978
Uttar Pradesh,Sant Kabir Nagar,2025-10,1318
Uttar Pradesh,Sant Kabir Nagar,2025-11,1609
Uttar Pradesh,Sant Kabir Nagar,2025-12,1062
Uttar Pradesh,Sant Ravidas Nagar,2025-09,1671
Uttar Pradesh,Sant Ravidas Nagar,2025-10,861
Uttar Pradesh,Sant Ravidas Nagar,2025-11,1066
Uttar Pradesh,Sant Ravidas Nagar,2025-12,718
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,32
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,19
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,15
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,13
Uttar Pradesh,Shahjahanpur,2025-04,2317
Uttar Pradesh,Shahjahanpur,2025-05,2312
Uttar Pradesh,Shahjahanpur,2025-06,1709
Uttar Pradesh,Shahjahanpur,2025-07,7925
Uttar Pradesh,Shahjahanpur,2025-09,3907
Uttar Pradesh,Shahjahanpur,2025-10,1802
Uttar Pradesh,Shahjahanpur,2025-11,2639
Uttar Pradesh,Shahjahanpur,2025-12,1443
Uttar Pradesh,Shamli,2025-04,537
Uttar Pradesh,Shamli,2025-09,2246
Uttar Pradesh,Shamli,2025-10,1478
Uttar Pradesh,Shamli,2025-11,2373
Uttar Pradesh,Shamli,2025-12,1404
Uttar Pradesh,Shrawasti,2025-04,525
Uttar Pradesh,Shrawasti,2025-05,752
Uttar Pradesh,Shrawasti,2025-06,939
Uttar Pradesh,Shrawasti,2025-07,1596
Uttar Pradesh,Shrawasti,2025-09,1626
Uttar Pradesh,Shrawasti,2025-10,630
Uttar Pradesh,Shrawasti,2025-11,855
Uttar Pradesh,Shrawasti,2025-12,650
Uttar Pradesh,Siddharthnagar,2025-04,1878
Uttar Pradesh,Siddharthnagar,2025-05,1723
Uttar Pradesh,Siddharthnagar,2025-06,393
Uttar Pradesh,Siddharthnagar,2025-07,3948
Uttar Pradesh,Siddharthnagar,2025-09,3726
Uttar Pradesh,Siddharthnagar,2025-10,1844
Uttar Pradesh,Siddharthnagar,2025-11,2756
Uttar Pradesh,Siddharthnagar,2025-12,1857
Uttar Pradesh,Sitapur,2025-04,3068
Uttar Pradesh,Sitapur,2025-05,1373
Uttar Pradesh,Sitapur,2025-06,2219
Uttar Pradesh,Sitapur,2025-07,8116
Uttar Pradesh,Sitapur,2025-09,6552
Uttar Pradesh,Sitapur,2025-10,2466
Uttar Pradesh,Sitapur,2025-11,3775
Uttar Pradesh,Sitapur,2025-12,2906
Uttar Pradesh,Sonbhadra,2025-09,2290
Uttar Pradesh,Sonbhadra,2025-10,692
Uttar Pradesh,Sonbhadra,2025-11,1165
Uttar Pradesh,Sonbhadra,2025-12,773
Uttar Pradesh,Sultanpur,2025-04,480
Uttar Pradesh,Sultanpur,2025-05,424
Uttar Pradesh,Sultanpur,2025-06,363
Uttar Pradesh,Sultanpur,2025-07,1164
Uttar Pradesh,Sultanpur,2025-09,3545
Uttar Pradesh,Sultanpur,2025-10,1970
Uttar Pradesh,Sultanpur,2025-11,2043
Uttar Pradesh,Sultanpur,2025-12,1209
Uttar Pradesh,Unnao,2025-03,203
Uttar Pradesh,Unnao,2025-04,1514
Uttar Pradesh,Unnao,2025-05,1628
Uttar Pradesh,Unnao,2025-06,1446
Uttar Pradesh,Unnao,2025-07,3344
Uttar Pradesh,Unnao,2025-09,3726
Uttar Pradesh,Unnao,2025-10,1857
Uttar Pradesh,Unnao,2025-11,3462
Uttar Pradesh,Unnao,2025-12,1780
Uttar Pradesh,Varanasi,2025-04,1341
Uttar Pradesh,Varanasi,2025-05,1446
Uttar Pradesh,Varanasi,2025-06,914
Uttar Pradesh,Varanasi,2025-07,6653
Uttar Pradesh,Varanasi,2025-09,5182
Uttar Pradesh,Varanasi,2025-10,2523
Uttar Pradesh,Varanasi,2025-11,3127
Uttar Pradesh,Varanasi,2025-12,1953
Uttarakhand,Almora,2025-09,403
Uttarakhand,Almora,2025-10,282
Uttarakhand,Almora,2025-11,392
Uttarakhand,Almora,2025-12,267
Uttarakhand,Bageshwar,2025-09,241
Uttarakhand,Bageshwar,2025-10,145
Uttarakhand,Bageshwar,2025-11,228
Uttarakhand,Bageshwar,2025-12,109
Uttarakhand,Chamoli,2025-09,373
Uttarakhand,Chamoli,2025-10,209
Uttarakhand,Chamoli,2025-11,243
Uttarakhand,Chamoli,2025-12,220
Uttarakhand,Champawat,2025-09,317
Uttarakhand,Champawat,2025-10,203
Uttarakhand,Champawat,2025-11,206
Uttarakhand,Champawat,2025-12,124
Uttarakhand,Dehradun,2025-03,176
Uttarakhand,Dehradun,2025-04,674
Uttarakhand,Dehradun,2025-05,624
Uttarakhand,Dehradun,2025-06,294
Uttarakhand,Dehradun,2025-07,1631
Uttarakhand,Dehradun,2025-09,2221
Uttarakhand,Dehradun,2025-10,1198
Uttarakhand,Dehradun,2025-11,1592
Uttarakhand,Dehradun,2025-12,955
Uttarakhand,Garhwa,2025-09,19
Uttarakhand,Garhwa,2025-10,20
Uttarakhand,Garhwa,2025-11,9
Uttarakhand,Garhwa,2025-12,4
Uttarakhand,Haridwar,2025-03,60
Uttarakhand,Haridwar,2025-07,732
Uttarakhand,Haridwar,2025-09,1647
Uttarakhand,Haridwar,2025-10,1162
Uttarakhand,Haridwar,2025-11,1394
Uttarakhand,Haridwar,2025-12,1025
Uttarakhand,Nainital,2025-03,75
Uttarakhand,Nainital,2025-04,602
Uttarakhand,Nainital,2025-09,1029
Uttarakhand,Nainital,2025-10,763
Uttarakhand,Nainital,2025-11,918
Uttarakhand,Nainital,2025-12,460
Uttarakhand,Pauri Garhwal,2025-09,611
Uttarakhand,Pauri Garhwal,2025-10,438
Uttarakhand,Pauri Garhwal,2025-11,426
Uttarakhand,Pauri Garhwal,2025-12,334
Uttarakhand,Pithoragarh,2025-09,426
Uttarakhand,Pithoragarh,2025-10,242
Uttarakhand,Pithoragarh,2025-11,290
Uttarakhand,Pithoragarh,2025-12,246
Uttarakhand,Rudraprayag,2025-09,313
Uttarakhand,Rudraprayag,2025-10,197
Uttarakhand,Rudraprayag,2025-11,241
Uttarakhand,Rudraprayag,2025-12,188
Uttarakhand,Tehri Garhwal,2025-09,869
Uttarakhand,Tehri Garhwal,2025-10,490
Uttarakhand,Tehri Garhwal,2025-11,777
Uttarakhand,Tehri Garhwal,2025-12,586
Uttarakhand,Udham Singh Nagar,2025-09,2233
Uttarakhand,Udham Singh Nagar,2025-10,1147
Uttarakhand,Udham Singh Nagar,2025-11,1489
Uttarakhand,Udham Singh Nagar,2025-12,1061
Uttarakhand,Uttarkashi,2025-09,254
Uttarakhand,Uttarkashi,2025-10,211
Uttarakhand,Uttarkashi,2025-11,356
Uttarakhand,Uttarkashi,2025-12,285
West Bengal,24 Paraganas North,2025-06,1050
West Bengal,24 Paraganas North,2025-07,5587
West Bengal,Alipurduar,2025-04,128
West Bengal,Alipurduar,2025-05,197
West Bengal,Alipurduar,2025-06,633
West Bengal,Alipurduar,2025-07,1631
West Bengal,Alipurduar,2025-09,377
West Bengal,Alipurduar,2025-10,181
West Bengal,Alipurduar,2025-11,227
West Bengal,Alipurduar,2025-12,283
West Bengal,Bankura,2025-09,3825
West Bengal,Bankura,2025-10,2016
West Bengal,Bankura,2025-11,3482
West Bengal,Bankura,2025-12,1703
West Bengal,Barddhaman,2025-09,6877
West Bengal,Barddhaman,2025-10,3348
West Bengal,Barddhaman,2025-11,4437
West Bengal,Barddhaman,2025-12,2588
West Bengal,Birbhum,2025-05,278
West Bengal,Birbhum,2025-06,221
West Bengal,Birbhum,2025-07,769
West Bengal,Birbhum,2025-09,4515
West Bengal,Birbhum,2025-10,3176
West Bengal,Birbhum,2025-11,3885
West Bengal,Birbhum,2025-12,2380
West Bengal,Burdwan,2025-10,2
West Bengal,Cooch Behar,2025-03,50
West Bengal,Cooch Behar,2025-04,485
West Bengal,Cooch Behar,2025-05,1674
West Bengal,Cooch Behar,2025-06,105
West Bengal,Cooch Behar,2025-07,4255
West Bengal,Cooch Behar,2025-09,3244
West Bengal,Cooch Behar,2025-10,2414
West Bengal,Cooch Behar,2025-11,1869
West Bengal,Cooch Behar,2025-12,884
West Bengal,Dakshin Dinajpur,2025-05,235
West Bengal,Dakshin Dinajpur,2025-09,2836
West Bengal,Dakshin Dinajpur,2025-10,1301
West Bengal,Dakshin Dinajpur,2025-11,1245
West Bengal,Dakshin Dinajpur,2025-12,798
West Bengal,Darjeeling,2025-04,658
West Bengal,Darjeeling,2025-05,598
West Bengal,Darjeeling,2025-06,685
West Bengal,Darjeeling,2025-07,1485
West Bengal,Darjeeling,2025-09,1402
West Bengal,Darjeeling,2025-10,642
West Bengal,Darjeeling,2025-11,967
West Bengal,Darjeeling,2025-12,800
West Bengal,Darjiling,2025-09,334
West Bengal,Darjiling,2025-10,141
West Bengal,Darjiling,2025-11,160
West Bengal,Darjiling,2025-12,75
West Bengal,Dinajpur Dakshin,2025-07,997
West Bengal,Dinajpur Uttar,2025-03,71
West Bengal,Dinajpur Uttar,2025-06,2666
West Bengal,Dinajpur Uttar,2025-07,8934
West Bengal,East Midnapore,2025-09,1624
West Bengal,East Midnapore,2025-10,986
West Bengal,East Midnapore,2025-11,1138
West Bengal,East Midnapore,2025-12,472
West Bengal,Haora,2025-09,1156
West Bengal,Haora,2025-10,621
West Bengal,Haora,2025-11,737
West Bengal,Haora,2025-12,277
West Bengal,Hawrah,2025-09,1
West Bengal,Hawrah,2025-10,4
West Bengal,Hooghly,2025-07,300
West Bengal,Hooghly,2025-09,5606
West Bengal,Hooghly,2025-10,3192
West Bengal,Hooghly,2025-11,3581
West Bengal,Hooghly,2025-12,2364
West Bengal,Howrah,2025-07,361
West Bengal,Howrah,2025-09,4237
West Bengal,Howrah,2025-10,2371
West Bengal,Howrah,2025-11,2770
West Bengal,Howrah,2025-12,1409
West Bengal,Hugli,2025-09,74
West Bengal,Hugli,2025-10,35
West Bengal,Hugli,2025-11,40
West Bengal,Hugli,2025-12,39
West Bengal,Jalpaiguri,2025-04,292
West Bengal,Jalpaiguri,2025-05,980
West Bengal,Jalpaiguri,2025-06,315
West Bengal,Jalpaiguri,2025-07,643
West Bengal,Jalpaiguri,2025-09,3257
West Bengal,Jalpaiguri,2025-10,1503
West Bengal,Jalpaiguri,2025-11,1992
West Bengal,Jalpaiguri,2025-12,1549
West Bengal,Jhargram,2025-04,62
West Bengal,Jhargram,2025-09,349
West Bengal,Jhargram,2025-10,159
West Bengal,Jhargram,2025-11,220
West Bengal,Jhargram,2025-12,153
West Bengal,Kalimpong,2025-05,78
West Bengal,Kalimpong,2025-07,189
West Bengal,Kalimpong,2025-09,84
West Bengal,Kalimpong,2025-10,23
West Bengal,Kalimpong,2025-11,38
West Bengal,Kalimpong,2025-12,92
West Bengal,Koch Bihar,2025-09,1363
West Bengal,Koch Bihar,2025-10,892
West Bengal,Koch Bihar,2025-11,760
West Bengal,Koch Bihar,2025-12,248
West Bengal,Kolkata,2025-04,54
West Bengal,Kolkata,2025-05,503
West Bengal,Kolkata,2025-06,636
West Bengal,Kolkata,2025-07,815
West Bengal,Kolkata,2025-09,2868
West Bengal,Kolkata,2025-10,1661
West Bengal,Kolkata,2025-11,2253
West Bengal,Kolkata,2025-12,1416
West Bengal,Malda,2025-04,396
West Bengal,Malda,2025-06,252
West Bengal,Malda,2025-09,6458
West Bengal,Malda,2025-10,3922
West Bengal,Malda,2025-11,3441
West Bengal,Malda,2025-12,2827
West Bengal,Medinipur,2025-09,9
West Bengal,Medinipur,2025-10,8
West Bengal,Medinipur,2025-11,7
West Bengal,Medinipur,2025-12,4
West Bengal,Medinipur West,2025-06,122
West Bengal,Medinipur West,2025-07,523
West Bengal,Murshidabad,2025-09,13877
West Bengal,Murshidabad,2025-10,8240
West Bengal,Murshidabad,2025-11,8357
West Bengal,Murshidabad,2025-12,4494
West Bengal,Nadia,2025-04,248
West Bengal,Nadia,2025-05,636
West Bengal,Nadia,2025-06,528
West Bengal,Nadia,2025-07,2055
West Bengal,Nadia,2025-09,5137
West Bengal,Nadia,2025-10,3156
West Bengal,Nadia,2025-11,3518
West Bengal,Nadia,2025-12,2257
West Bengal,North 24 Parganas,2025-04,232
West Bengal,North 24 Parganas,2025-05,726
West Bengal,North 24 Parganas,2025-09,20101
West Bengal,North 24 Parganas,2025-10,15085
West Bengal,North 24 Parganas,2025-11,15171
West Bengal,North 24 Parganas,2025-12,9997
West Bengal,Paschim Bardhaman,2025-09,481
West Bengal,Paschim Bardhaman,2025-10,229
West Bengal,Paschim Bardhaman,2025-11,319
West Bengal,Paschim Bardhaman,2025-12,237
West Bengal,Paschim Medinipur,2025-09,7043
West Bengal,Paschim Medinipur,2025-10,3886
West Bengal,Paschim Medinipur,2025-11,4282
West Bengal,Paschim Medinipur,2025-12,2546
West Bengal,Purba Bardhaman,2025-06,58
West Bengal,Purba Bardhaman,2025-09,1077
West Bengal,Purba Bardhaman,2025-10,602
West Bengal,Purba Bardhaman,2025-11,773
West Bengal,Purba Bardhaman,2025-12,478
West Bengal,Purba Medinipur,2025-09,5615
West Bengal,Purba Medinipur,2025-10,3045
West Bengal,Purba Medinipur,2025-11,3523
West Bengal,Purba Medinipur,2025-12,1933
West Bengal,Puruliya,2025-09,5674
West Bengal,Puruliya,2025-10,2680
West Bengal,Puruliya,2025-11,3488
West Bengal,Puruliya,2025-12,1984
West Bengal,South Dinajpur,2025-09,313
West Bengal,South Dinajpur,2025-10,168
West Bengal,South Dinajpur,2025-11,172
West Bengal,South Dinajpur,2025-12,119
West Bengal,South Twenty Four Parganas,2025-09,1760
West Bengal,South Twenty Four Parganas,2025-10,1570
West Bengal,South Twenty Four Parganas,2025-11,1654
West Bengal,South Twenty Four Parganas,2025-12,661
West Bengal,Uttar Dinajpur,2025-04,1713
West Bengal,Uttar Dinajpur,2025-05,3677
West Bengal,Uttar Dinajpur,2025-09,8083
West Bengal,Uttar Dinajpur,2025-10,5989
West Bengal,Uttar Dinajpur,2025-11,4434
West Bengal,Uttar Dinajpur,2025-12,2549
West Bengal,West Medinipur,2025-10,2
